target,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,year,day_of_year,day_of_month
530000.0,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,47.5734,-122.412,1510,4800,2014,300,27
525000.0,4,2.0,1540,3740,1.0,0,0,4,7,770,770,1946,0,47.6886,-122.375,1090,5080,2015,84,25
250000.0,2,1.5,1160,1086,2.0,0,0,3,7,890,270,2006,0,47.768,-122.315,1160,1086,2014,314,10
681000.0,3,1.0,1700,6356,1.5,0,0,3,7,1700,0,1907,0,47.5677,-122.281,2080,6000,2014,148,28
625000.0,3,1.75,1580,20588,1.0,0,0,3,8,1580,0,1970,0,47.706,-122.29,2080,7800,2014,248,5
448500.0,3,2.5,2080,3920,2.0,0,0,3,8,2080,0,2010,0,47.5412,-122.286,2110,3710,2015,128,8
260000.0,3,2.0,1030,7260,1.0,0,0,3,6,1030,0,1947,0,47.5113,-122.347,1380,8100,2014,295,22
538000.0,3,1.75,1770,8050,1.0,0,0,4,7,1020,750,1963,0,47.5862,-122.118,2000,7875,2014,303,30
385500.0,3,2.0,1540,7947,1.0,0,0,3,7,1120,420,1961,0,47.7605,-122.217,1910,7950,2014,141,21
428400.0,4,2.5,2650,6000,2.0,0,0,3,9,2650,0,2000,0,47.3768,-122.028,2630,6381,2014,248,5
346290.0,4,2.75,2690,9240,2.0,0,0,3,8,2690,0,1998,0,47.1896,-122.014,2640,9240,2014,210,29
587000.0,4,2.75,2210,8430,2.0,0,0,3,9,2210,0,1999,0,47.5994,-122.017,2460,8069,2015,34,3
355000.0,4,2.5,2390,6775,2.0,0,0,3,7,2390,0,2003,0,47.4811,-122.182,2560,6346,2014,232,20
650000.0,5,2.75,2580,7865,1.0,0,0,4,8,1480,1100,1964,0,47.6208,-122.139,2140,8400,2015,118,28
340000.0,4,2.5,2160,5455,2.0,0,0,3,7,2160,0,2003,0,47.4799,-122.183,2160,5257,2014,211,30
565000.0,4,2.5,2230,8624,1.0,0,0,4,8,1430,800,1969,0,47.6623,-122.152,1970,8402,2014,184,3
630000.0,4,2.0,2000,5000,1.5,0,0,5,7,2000,0,1925,0,47.5787,-122.293,2200,5000,2015,50,19
227000.0,3,1.0,1280,7198,1.0,0,0,5,6,1280,0,1916,1983,47.2094,-121.996,1260,7198,2014,311,7
600000.0,4,2.75,2810,17674,1.0,0,0,4,8,1640,1170,1978,0,47.6745,-122.144,2400,11240,2014,210,29
540400.0,4,1.75,1680,6758,1.0,0,0,3,8,1680,0,1974,0,47.641,-122.113,1910,7000,2015,33,2
569000.0,3,2.5,2150,8060,2.0,0,0,3,8,2150,0,1995,0,47.6952,-122.188,2150,7172,2014,274,1
735000.0,3,2.5,2820,8159,2.0,0,0,3,9,2820,0,2004,0,47.5527,-121.992,2910,5000,2014,191,10
434000.0,3,2.25,1750,9353,1.0,0,0,3,7,1210,540,1987,0,47.7305,-122.225,1930,8545,2014,350,16
578888.0,2,2.0,1060,4000,1.0,0,0,2,7,1000,60,1914,0,47.6626,-122.337,1310,4000,2015,78,19
465425.0,4,2.75,2430,20720,1.0,0,0,3,7,2430,0,1967,0,47.775,-122.139,2580,26950,2014,143,23
280500.0,4,2.75,2660,7754,1.5,0,0,3,8,1590,1070,1986,0,47.3078,-122.337,2250,7754,2015,112,22
539950.0,2,2.0,1670,3507,1.0,0,0,3,9,1670,0,2007,0,47.5545,-122.003,2330,3889,2015,36,5
406430.0,3,2.0,1380,15426,1.0,0,0,4,7,1380,0,1968,0,47.5951,-122.036,1380,15426,2014,247,4
1150000.0,4,3.75,4160,35000,2.0,0,0,3,11,4160,0,1991,0,47.669,-122.067,5330,36446,2015,36,5
250000.0,3,2.5,1790,6191,2.0,0,0,3,8,1790,0,1992,0,47.4102,-122.195,1790,6758,2014,315,11
266000.0,3,2.5,1940,8547,1.0,0,0,3,7,1460,480,1989,0,47.3491,-122.177,1750,7803,2014,128,8
258000.0,3,2.0,1390,7200,1.0,0,0,3,7,1390,0,1996,0,47.434,-122.154,1630,7340,2014,203,22
472000.0,3,2.0,2200,21890,1.0,0,2,3,8,1200,1000,1961,0,47.7584,-122.271,2600,15162,2014,357,23
530000.0,3,2.25,1264,1536,2.0,0,0,3,8,1264,0,2003,0,47.6694,-122.279,1264,2067,2014,218,6
302282.0,2,1.0,1095,5120,1.5,0,0,3,7,1095,0,1901,0,47.6058,-122.313,1310,5120,2014,203,22
370000.0,2,1.0,850,6213,1.0,0,0,3,6,750,100,1916,0,47.5282,-122.384,1880,5500,2015,70,11
625000.0,4,2.0,1760,5307,1.5,0,0,4,7,1170,590,1948,0,47.6714,-122.28,1850,6600,2014,286,13
142500.0,1,1.0,690,6825,1.0,0,0,4,5,690,0,1917,0,47.3109,-122.225,1330,5381,2015,99,9
334000.0,3,1.75,1400,7405,1.0,0,0,3,7,1400,0,1961,0,47.7569,-122.334,1820,7440,2015,21,21
362000.0,5,3.0,1810,3000,2.0,0,0,3,7,1810,0,1998,0,47.5622,-122.291,1670,3000,2014,189,8
181000.0,2,1.0,1310,4000,1.0,0,0,3,7,950,360,1942,0,47.5798,-122.306,1310,4000,2015,107,17
241500.0,3,1.0,1400,10425,1.0,0,0,4,7,1400,0,1968,0,47.2738,-122.301,1440,10425,2014,365,31
245000.0,3,1.75,2350,12720,1.0,0,0,4,7,1180,1170,1964,0,47.3594,-122.175,1680,10400,2015,35,4
227500.0,3,1.0,1150,8848,1.0,0,0,3,7,1150,0,1968,0,47.3626,-122.111,1220,9576,2015,126,6
158550.0,5,1.5,1710,8100,1.5,0,0,4,7,1710,0,1961,0,47.3839,-122.288,1480,8025,2014,276,3
450000.0,3,2.25,1660,10247,1.0,0,0,5,7,1130,530,1968,0,47.7262,-122.222,1680,7637,2014,268,25
485000.0,3,1.75,1950,10080,1.0,0,0,4,7,1950,0,1967,0,47.7282,-122.186,2340,8800,2015,35,4
353000.0,4,1.75,1780,9794,1.0,0,0,3,7,1780,0,1967,0,47.7419,-122.073,1160,9750,2014,310,6
500000.0,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004,0,47.7721,-122.235,2460,4895,2015,96,6
360000.0,1,2.25,2060,10600,1.5,0,0,3,7,1560,500,1927,1983,47.3291,-122.304,2060,11880,2014,251,8
357500.0,3,1.5,1540,11858,1.0,0,0,4,7,1540,0,1966,0,47.4755,-122.157,1550,11473,2015,54,23
272000.0,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0,47.6553,-121.912,1650,15144,2014,126,6
422000.0,3,1.0,1160,7854,1.0,0,0,3,7,1160,0,1960,0,47.7304,-122.308,1300,8317,2015,118,28
365000.0,2,2.0,1440,15000,1.0,0,0,3,7,1440,0,1985,0,47.7648,-122.159,1780,15000,2014,260,17
450000.0,3,1.75,2150,13789,1.0,0,0,4,8,1610,540,1966,0,47.7591,-122.295,2150,15480,2014,233,21
275053.0,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0,47.7412,-122.327,1100,7200,2014,265,22
1880000.0,3,2.75,2620,17919,1.0,0,1,4,9,2620,0,1949,0,47.6144,-122.228,3400,14400,2014,310,6
725000.0,3,1.75,1630,9000,1.0,0,0,3,7,960,670,1955,0,47.6023,-122.205,1880,9000,2015,70,11
235000.0,3,1.75,1840,9697,1.0,0,0,4,7,1500,340,1985,0,47.3764,-122.179,1430,8079,2014,163,12
510000.0,2,1.0,820,4206,1.0,0,0,3,5,820,0,1949,0,47.7076,-122.284,1810,7200,2014,345,11
489950.0,2,1.0,820,4206,1.0,0,0,3,5,820,0,1949,0,47.7076,-122.284,1810,7200,2015,98,8
463000.0,3,2.5,2010,4195,2.0,0,0,3,8,2010,0,1998,0,47.732,-122.197,2010,5779,2014,211,30
536000.0,4,2.25,1990,5948,2.0,0,0,3,8,1990,0,1991,0,47.5712,-121.995,2150,6459,2014,168,17
375000.0,4,2.5,2990,6145,2.0,0,0,3,8,2990,0,2003,0,47.2612,-122.294,2590,6512,2014,294,21
630000.0,4,2.5,2540,4727,2.0,0,0,3,9,2540,0,1999,0,47.7034,-122.236,3640,5129,2014,251,8
362000.0,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0,47.4476,-122.332,2020,10500,2014,126,6
350000.0,4,2.75,2500,11659,1.0,0,2,3,9,1490,1010,1979,0,47.3381,-122.332,2830,9915,2015,35,4
1691000.0,4,3.5,4020,13515,2.0,0,0,3,11,4020,0,2001,0,47.6462,-122.212,3930,13515,2014,276,3
255000.0,3,2.0,1500,8775,1.0,0,0,3,6,1390,110,1943,0,47.4809,-122.335,1310,8775,2015,55,24
269000.0,4,2.5,1594,7665,1.0,0,0,5,7,1088,506,1975,0,47.3262,-122.211,1536,6000,2014,218,6
370000.0,4,3.0,2130,4838,1.5,0,0,4,7,2130,0,1930,0,47.4871,-122.203,1070,4838,2014,237,25
270000.0,3,1.0,1130,7920,1.0,0,0,3,7,1130,0,1961,0,47.4852,-122.125,1390,8580,2015,121,1
265000.0,3,2.0,1690,9516,1.0,0,0,3,7,1690,0,1997,0,47.2132,-122.001,1850,9516,2015,55,24
487000.0,2,1.0,1440,4046,1.0,0,0,3,7,960,480,1946,0,47.6901,-122.382,1400,4046,2015,119,29
835000.0,4,3.25,3270,6027,2.0,0,0,3,10,3270,0,2001,0,47.6346,-122.063,3270,6546,2014,216,4
850000.0,4,3.25,4350,112750,1.0,0,0,3,9,2200,2150,2006,0,47.5435,-121.966,2180,223027,2014,182,1
575000.0,4,2.75,1610,11201,1.0,0,0,5,7,1020,590,1982,0,47.7024,-122.198,1610,9000,2014,335,1
335000.0,3,1.0,950,8000,1.0,0,0,3,7,950,0,1968,0,47.7193,-122.184,2270,8540,2014,193,12
318000.0,3,1.0,1010,7200,1.0,0,0,5,6,1010,0,1948,0,47.7601,-122.307,1590,7663,2014,220,8
510000.0,3,2.0,1420,11325,1.0,0,0,3,7,1420,0,1980,0,47.5356,-122.046,2330,3474,2015,99,9
242500.0,3,1.5,1200,9720,1.0,0,0,4,7,1200,0,1965,0,47.4225,-122.153,1380,10284,2014,122,2
750000.0,5,2.25,2020,8400,1.0,0,0,4,7,1010,1010,1963,0,47.5763,-122.219,1890,9233,2014,338,4
439900.0,5,3.5,3390,7950,2.0,0,2,3,7,3390,0,2003,0,47.4792,-122.181,2580,6900,2014,202,21
710000.0,2,1.0,1700,3040,1.5,0,0,3,8,1460,240,1914,0,47.6442,-122.369,1620,3230,2015,97,7
2400000.0,5,3.25,3410,9088,2.0,0,3,3,9,2760,650,1912,0,47.6285,-122.361,3540,7100,2014,155,4
435000.0,3,1.75,2030,13700,1.0,0,0,3,8,1630,400,1976,0,47.7726,-122.197,2120,11200,2014,349,15
874000.0,4,2.75,2860,6867,1.0,0,1,5,7,1560,1300,1946,0,47.6723,-122.263,2290,5350,2014,360,26
385000.0,4,1.75,1690,4080,1.0,0,0,4,7,870,820,1984,0,47.572,-122.289,1320,4080,2014,167,16
110000.0,2,1.0,760,4746,1.0,0,0,3,5,760,0,1930,0,47.4836,-122.214,1360,7810,2014,303,30
477000.0,3,1.75,1780,8085,1.0,0,0,3,7,1210,570,1976,0,47.7357,-122.197,1780,8085,2014,171,20
500000.0,3,2.0,1550,6394,1.5,0,0,5,8,1550,0,1918,0,47.5222,-122.379,1440,6387,2014,255,12
885000.0,4,2.5,4090,11225,2.0,0,0,3,10,4090,0,2005,0,47.581,-121.971,3510,8762,2014,240,28
235000.0,2,1.0,880,5600,1.0,0,0,5,7,880,0,1955,0,47.5071,-122.265,1240,7015,2014,239,27
210000.0,3,2.75,1320,15236,1.0,0,0,3,7,880,440,1995,0,47.365,-122.184,1490,8351,2015,124,4
320000.0,2,1.0,950,4000,1.0,0,0,3,6,950,0,1910,0,47.5728,-122.312,1480,4000,2015,110,20
406000.0,3,1.75,1390,7904,1.0,0,0,3,7,1390,0,1985,0,47.4892,-122.181,1910,7904,2015,72,13
350000.0,3,1.75,1900,10225,1.0,0,0,4,8,1220,680,1963,0,47.4781,-122.357,1850,12630,2014,301,28
350000.0,2,0.75,1392,43710,1.5,0,0,4,7,1392,0,1978,0,47.4491,-122.453,1640,99316,2014,161,10
720000.0,4,2.5,3340,8930,2.0,0,2,3,10,3340,0,1999,0,47.535,-121.867,3160,7865,2014,191,10
604700.0,4,2.75,2750,14982,1.0,0,3,3,9,1720,1030,1981,0,47.3566,-122.32,2860,16344,2014,142,22
343000.0,3,1.0,1400,5662,1.5,0,0,5,5,1400,0,1920,0,47.5271,-122.036,1250,14375,2014,268,25
558000.0,3,2.25,2220,15757,1.0,0,0,3,8,1280,940,1982,0,47.6212,-122.043,2020,14098,2014,343,9
364000.0,4,1.0,1210,7740,1.5,0,0,3,7,1210,0,1922,0,47.5216,-122.374,1100,7740,2015,107,17
420000.0,3,1.75,2390,11242,1.0,0,0,3,7,1290,1100,1959,0,47.7759,-122.272,2270,9650,2014,301,28
450000.0,5,2.0,1870,7344,1.5,0,0,3,7,1870,0,1960,0,47.5951,-122.144,1870,7650,2015,135,15
392000.0,2,1.5,940,5000,1.0,0,0,4,7,810,130,1925,0,47.5375,-122.374,940,5026,2014,225,13
100000.0,4,1.0,1120,2685,1.0,0,0,3,5,860,260,1939,0,47.4904,-122.203,1120,4838,2014,161,10
480000.0,3,2.5,1250,1103,3.0,0,2,3,8,1250,0,2005,0,47.6619,-122.352,1250,1188,2014,163,12
212000.0,3,1.5,1060,9225,1.0,0,0,4,7,1060,0,1955,0,47.3217,-122.318,1270,9375,2014,239,27
560000.0,5,2.5,2410,8960,1.0,0,0,5,7,1600,810,1978,0,47.7372,-122.2,2410,11514,2014,337,3
359950.0,5,2.75,2844,3990,2.0,0,0,3,8,2844,0,2013,0,47.3259,-122.167,2273,3900,2015,118,28
535000.0,4,2.5,2200,110642,1.0,0,0,5,7,1330,870,1979,0,47.7409,-122.052,2290,51400,2014,253,10
980000.0,5,4.0,3460,5400,2.0,0,0,3,10,2830,630,2012,0,47.5201,-122.204,1890,5400,2015,100,10
720000.0,2,1.0,1580,2199,2.0,0,2,3,8,1580,0,1921,1995,47.6541,-122.329,2170,4405,2014,317,13
619950.0,2,1.0,1520,5400,1.0,0,0,3,7,920,600,1951,0,47.6796,-122.279,1600,5400,2014,272,29
489000.0,3,2.5,2260,19821,2.0,0,0,3,9,2260,0,1994,0,47.448,-122.088,2750,22718,2014,150,30
415000.0,4,2.0,1800,2970,1.0,0,0,4,7,1000,800,1923,0,47.6833,-122.312,1690,3801,2014,167,16
672500.0,4,2.5,2650,11108,2.0,0,0,3,10,2650,0,1987,0,47.6304,-122.051,2650,11585,2015,105,15
352500.0,3,1.0,1000,4171,1.0,0,0,3,7,1000,0,1985,0,47.6834,-122.097,1090,3479,2014,290,17
258750.0,4,2.0,2300,8400,1.0,0,0,4,6,1150,1150,1962,0,47.3282,-122.332,1230,8400,2014,246,3
350000.0,3,1.0,1080,7000,1.0,0,0,4,6,1080,0,1916,0,47.7637,-122.351,1410,7214,2015,54,23
152000.0,3,1.0,902,10464,1.0,0,0,3,7,902,0,1965,0,47.363,-122.308,1510,7210,2014,210,29
378500.0,2,1.0,730,7528,1.0,0,0,3,7,730,0,1946,0,47.6997,-122.305,1620,7528,2014,160,9
1017000.0,4,1.75,2600,41041,1.5,0,0,4,8,2600,0,1965,0,47.6634,-122.172,2750,37318,2014,211,30
419000.0,3,1.5,1570,6700,1.0,0,0,4,7,1570,0,1956,0,47.6022,-122.134,1570,7300,2014,122,2
895000.0,5,3.0,2876,13927,1.0,0,2,4,9,1970,906,1973,0,47.5528,-122.229,3500,14454,2014,141,21
668500.0,4,2.25,2290,9546,1.0,0,0,4,8,1780,510,1976,0,47.5617,-122.13,2360,8864,2014,269,26
487000.0,2,2.5,1470,2533,2.0,0,0,3,8,1470,0,2005,0,47.6874,-122.165,1470,6511,2014,233,21
538000.0,3,3.5,2620,10137,2.0,0,0,3,8,1970,650,1992,0,47.4979,-122.371,1960,7680,2014,336,2
898000.0,5,1.5,2680,28014,1.0,0,0,4,8,1450,1230,1963,0,47.6348,-122.196,2900,22180,2014,148,28
315000.0,4,2.0,2020,7767,1.0,0,0,3,8,2020,0,1995,0,47.3391,-122.309,1940,8239,2014,267,24
800000.0,3,2.5,2100,4440,2.0,0,4,3,7,2100,0,1945,0,47.5865,-122.397,2100,6000,2015,118,28
516130.0,3,1.75,1510,8250,1.0,0,0,4,8,1510,0,1962,0,47.6183,-122.113,1770,8250,2014,195,14
1600000.0,3,2.5,2850,19593,1.5,1,4,3,10,1790,1060,1978,0,47.5894,-122.111,2850,18782,2015,28,28
1200000.0,4,2.5,4280,12796,2.0,0,0,3,11,3400,880,1999,0,47.5588,-122.124,3520,9593,2015,117,27
355425.0,4,2.5,3238,9112,1.0,0,2,4,8,1678,1560,1979,0,47.4005,-122.311,3056,9668,2015,71,12
1157400.0,3,2.5,2740,5925,2.0,0,2,3,10,2740,0,1913,1992,47.6313,-122.303,2740,5948,2014,175,24
689000.0,4,2.5,2020,9600,2.0,0,0,4,7,2020,0,1954,0,47.5434,-122.395,2250,8550,2014,269,26
500000.0,3,3.25,1520,1500,3.0,0,0,3,7,1520,0,2000,0,47.67,-122.389,1520,1323,2015,13,13
430000.0,5,2.5,3860,42733,1.0,0,3,4,8,2300,1560,1955,0,47.3117,-122.254,2520,19353,2014,199,18
299500.0,4,2.25,1600,15312,1.0,0,0,4,7,1080,520,1979,0,47.4629,-121.743,1620,12375,2014,325,21
349950.0,4,2.5,2090,5289,2.0,0,0,3,8,2090,0,1989,0,47.4289,-122.164,2080,7109,2014,175,24
1419000.0,5,3.25,4020,4500,2.0,0,0,3,9,3120,900,2010,0,47.6349,-122.204,3550,5775,2014,301,28
998000.0,4,2.25,2910,10189,2.0,0,0,3,9,2910,0,1988,0,47.5465,-122.155,2780,10125,2014,350,16
329000.0,3,1.0,900,9600,1.0,0,0,4,7,900,0,1970,0,47.7423,-122.173,1220,8240,2015,125,5
575000.0,3,1.75,1720,5956,2.0,0,0,3,8,1720,0,1981,0,47.6875,-122.202,1620,9324,2014,282,9
529900.0,5,2.25,3030,9430,2.0,0,0,4,8,2600,430,1961,0,47.7515,-122.353,2230,8425,2014,275,2
1470000.0,4,2.5,3030,10189,1.0,0,0,3,9,2380,650,2003,0,47.6367,-122.206,1940,10189,2014,324,20
725000.0,4,1.75,2190,9400,1.0,0,0,4,7,1450,740,1962,0,47.6531,-122.196,1980,9000,2014,213,1
286000.0,3,2.5,1680,5000,2.0,0,0,3,8,1680,0,1987,0,47.3196,-122.395,1720,5000,2014,296,23
335000.0,3,2.0,1210,9926,1.0,0,0,4,7,1210,0,1954,2015,47.5731,-122.135,1690,9737,2015,64,5
395300.0,3,1.5,1120,7000,1.0,0,0,3,7,1120,0,1955,0,47.5987,-122.146,1470,7950,2014,135,15
510000.0,4,2.75,3180,13348,2.0,0,0,3,8,3020,160,2004,0,47.7439,-121.977,3020,10029,2014,196,15
203000.0,3,1.0,920,7500,1.0,0,0,4,7,920,0,1970,0,47.3791,-122.289,1660,8000,2015,37,6
248000.0,2,1.0,700,8301,1.0,0,0,3,6,700,0,1953,0,47.7712,-122.323,1250,8304,2014,338,4
265000.0,3,2.25,2540,7216,2.0,0,0,3,8,2540,0,1991,0,47.2906,-122.349,2140,7531,2015,27,27
1000000.0,4,1.5,2100,4560,1.5,0,0,4,8,2100,0,1912,0,47.6497,-122.336,1930,4560,2015,124,4
1000000.0,3,1.0,1540,24500,1.5,0,0,3,7,1540,0,1949,0,47.7213,-122.29,1540,7250,2015,96,6
241400.0,3,2.0,1420,9828,1.0,0,0,4,7,1420,0,1990,0,47.3287,-122.011,1550,7227,2015,96,6
309950.0,4,1.75,1450,10074,1.0,0,0,4,7,1450,0,1966,0,47.4546,-122.182,1340,8023,2015,71,12
294010.0,3,1.75,1550,4057,1.0,0,0,3,6,830,720,1945,0,47.5291,-122.351,1100,4116,2014,238,26
345000.0,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,47.6233,-122.046,1950,10125,2014,350,16
625000.0,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,47.6233,-122.046,1950,10125,2015,124,4
660000.0,4,2.5,2510,4543,2.0,0,0,3,8,2510,0,2002,0,47.5962,-122.039,2550,4675,2014,190,9
559000.0,2,2.0,1660,4500,1.0,0,0,3,8,1660,0,2003,0,47.7094,-122.031,1670,5580,2015,76,17
866000.0,4,3.25,3990,9786,2.0,0,0,3,9,3990,0,2004,0,47.6784,-122.026,3920,8200,2014,188,7
770000.0,3,2.0,2350,5700,1.5,0,0,4,8,1810,540,1939,0,47.639,-122.31,2170,6000,2014,125,5
259950.0,3,1.5,1350,7827,1.0,0,0,4,7,1350,0,1968,0,47.3786,-122.219,1900,7827,2014,227,15
352000.0,5,2.75,2980,9838,1.0,0,0,3,7,1710,1270,1968,0,47.3807,-122.222,2240,9838,2015,70,11
2466350.0,5,4.75,6390,13180,2.0,0,0,3,10,4560,1830,1940,0,47.6312,-122.291,4010,8137,2014,175,24
395000.0,3,2.0,1590,10229,1.0,0,0,3,7,1590,0,1966,0,47.7239,-122.227,1320,10222,2014,310,6
276500.0,4,1.75,1400,6650,1.5,0,0,4,6,1400,0,1942,0,47.4888,-122.332,1120,8645,2015,75,16
530000.0,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,47.5342,-121.883,2520,21689,2014,293,20
798000.0,4,3.25,3500,10260,2.0,0,0,3,10,3500,0,1987,0,47.5902,-122.13,3500,10658,2014,205,24
380000.0,2,2.0,1370,5756,1.0,0,0,3,8,1370,0,1986,0,47.714,-122.205,1380,5444,2014,225,13
350000.0,4,2.5,2810,10433,2.0,0,0,3,8,2810,0,2001,0,47.1895,-122.015,2640,9240,2014,231,19
325000.0,3,2.5,2220,6049,2.0,0,0,4,8,2220,0,1990,0,47.3972,-122.182,1980,7226,2014,134,14
336000.0,3,2.5,2110,4549,2.0,0,0,4,8,2110,0,1989,0,47.3885,-122.154,2110,4030,2015,92,2
286900.0,3,2.25,1720,17235,1.0,0,0,4,7,1440,280,1974,0,47.3438,-122.073,1990,35048,2014,297,24
472000.0,5,2.25,1780,7245,1.0,0,0,4,8,1330,450,1976,0,47.6946,-122.12,1780,7653,2014,273,30
263000.0,3,1.75,1410,8100,2.0,0,0,3,7,1410,0,1985,0,47.3617,-122.046,1560,8100,2014,181,30
565000.0,3,3.0,2110,4000,1.0,0,2,4,7,1110,1000,1965,0,47.5696,-122.375,1730,4000,2014,197,16
765000.0,3,2.5,2700,8444,2.0,0,0,3,10,2700,0,1992,0,47.5597,-122.113,2840,9165,2014,281,8
1517000.0,3,2.25,2610,9409,1.0,1,4,4,8,2610,0,1963,0,47.5789,-122.076,2970,9156,2014,223,11
405000.0,3,2.0,1660,8174,1.0,0,0,3,7,830,830,1981,0,47.7103,-122.199,1610,9318,2014,357,23
1098000.0,4,3.5,4570,16219,2.0,0,0,3,11,4570,0,2002,0,47.5859,-121.968,4700,16500,2015,117,27
555000.0,3,3.0,3760,188760,1.0,0,0,4,10,2640,1120,1979,0,47.308,-122.087,2820,50543,2014,254,11
305000.0,3,2.5,1610,3516,2.0,0,0,3,8,1610,0,2006,0,47.4491,-122.188,1610,3056,2015,117,27
289950.0,3,2.25,1740,9370,1.0,0,0,3,7,1390,350,1992,0,47.391,-122.316,1740,7555,2014,244,1
487500.0,5,3.5,3530,218472,2.0,0,0,3,7,2380,1150,1999,0,47.7309,-121.905,2110,211404,2014,225,13
96500.0,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,47.3281,-122.343,840,9324,2014,302,29
185000.0,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,47.3281,-122.343,840,9324,2015,56,25
150550.0,4,1.0,1470,6061,1.5,0,0,3,7,1470,0,1945,0,47.4819,-122.289,1230,6175,2014,239,27
339000.0,4,2.0,2470,5080,1.5,0,0,3,6,1970,500,1948,1988,47.5308,-122.348,1060,5080,2014,175,24
675000.0,4,1.75,2220,7230,1.0,0,1,3,8,1280,940,1950,0,47.7065,-122.279,2210,7230,2015,33,2
615000.0,3,1.75,1720,4080,1.0,0,0,4,7,960,760,1924,0,47.5747,-122.287,1660,4080,2014,175,24
837500.0,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,47.6861,-122.198,2120,8056,2014,155,4
250000.0,2,1.0,950,11835,1.0,0,0,3,5,950,0,1932,0,47.7494,-122.237,1690,12586,2014,231,19
583000.0,3,2.5,1790,8144,2.0,0,0,3,8,1790,0,1989,0,47.6169,-122.045,1800,7503,2014,176,25
499000.0,3,2.5,1610,1728,3.0,0,0,3,8,1610,0,2000,0,47.6776,-122.318,1540,3090,2014,247,4
550000.0,3,2.5,2290,6328,2.0,0,0,3,8,2290,0,2001,0,47.5103,-122.382,1600,6180,2014,197,16
400000.0,4,2.5,2170,204296,1.0,0,0,4,7,2170,0,1980,0,47.281,-121.933,1760,154202,2014,267,24
990400.0,3,2.5,2100,4097,2.0,0,0,3,9,2100,0,2008,0,47.5983,-122.2,1820,4764,2015,50,19
600000.0,3,2.5,2320,52272,1.5,0,0,3,8,2320,0,1974,0,47.587,-122.068,2200,52272,2014,233,21
325000.0,2,1.0,1120,6236,1.0,0,0,4,6,1120,0,1954,0,47.763,-122.291,1340,7784,2015,43,12
265000.0,3,2.5,1530,6000,2.0,0,0,4,7,1530,0,1991,0,47.3487,-122.036,1360,6000,2014,191,10
1620500.0,3,2.5,3490,9362,1.0,0,3,5,9,1770,1720,1960,0,47.6605,-122.27,3640,7425,2015,8,8
347500.0,3,1.5,1180,8353,1.0,0,0,3,7,1180,0,1960,0,47.7652,-122.274,1710,8748,2015,68,9
629000.0,5,2.0,2050,3000,1.5,0,0,3,7,1470,580,1912,1984,47.6864,-122.352,1560,4500,2015,9,9
1087500.0,2,2.0,2360,11340,1.5,0,0,3,9,2360,0,1997,0,47.5835,-122.227,3030,11340,2014,189,8
397500.0,4,2.5,2570,7859,2.0,0,0,3,8,2570,0,1992,0,47.3736,-122.045,2150,7284,2014,181,30
404500.0,2,1.0,1270,3700,1.5,0,0,3,7,1270,0,1909,0,47.5949,-122.307,1980,3200,2014,303,30
225000.0,3,1.5,1250,7500,1.0,0,0,3,7,1250,0,1967,0,47.3719,-122.215,1260,7563,2014,133,13
267000.0,3,2.25,2510,9900,1.0,0,0,3,8,1610,900,1978,0,47.2988,-122.374,1940,8510,2015,133,13
800000.0,4,3.75,2690,4000,2.0,0,3,4,9,2120,570,1909,1989,47.6418,-122.372,2830,4000,2014,162,11
339000.0,4,2.5,2900,6918,2.0,0,0,3,8,2900,0,2001,0,47.3504,-122.284,2720,10376,2015,41,10
1850000.0,4,2.5,3830,11972,1.0,1,4,3,11,2370,1460,1981,0,47.7404,-122.284,3080,12297,2015,105,15
525000.0,5,1.0,1280,3876,1.5,0,0,3,7,1280,0,1923,0,47.6605,-122.324,1420,3825,2014,273,30
1150000.0,5,3.5,4350,6218,2.0,0,2,3,10,3520,830,2007,0,47.5396,-121.997,3260,5989,2014,279,6
565000.0,1,1.0,1370,6250,1.5,0,0,4,7,1370,0,1921,0,47.5571,-122.385,1450,6250,2014,357,23
387000.0,2,2.25,1230,1280,2.0,0,0,3,8,960,270,2012,0,47.5942,-122.298,1130,1357,2014,140,20
720000.0,4,2.5,2440,34290,2.0,0,0,3,9,2440,0,1987,0,47.6685,-122.044,2860,38119,2014,170,19
1500000.0,4,3.5,4410,12426,2.0,0,2,3,12,3420,990,1996,0,47.5518,-122.107,4090,12127,2014,192,11
235000.0,2,1.0,910,7617,1.0,0,0,3,6,910,0,1936,0,47.7332,-122.305,1310,6624,2014,238,26
